 Note: The transition dipole moments reported below only correspond to spatial part, the spin part is not taken into account!

 Transition magnetic dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)
    28    87     0.0000000     0.0000000    -0.0000015     2.69920
    28    88    -0.0000000    -0.0000000    -0.0455595     2.70920
    28    89     0.0000000    -0.0000000    -0.0000013     2.73810
    28    90    -0.0000340     0.0000550    -0.0000000     2.82210
    28    91    -0.1114871    -0.0688779    -0.0000000     2.87290
    28    92     0.0000000     0.0000000     0.0001455     2.88160
    28    93     0.0000000    -0.0000000    -0.0000068     2.88190
    28    94    -0.0832943     0.1348157     0.0000000     2.95100
    28    95    -0.0584468    -0.0361206    -0.0000000     2.98820
    28    96    -0.0000000     0.0000000    -0.0000081     3.00120
    28    97    -0.0000000    -0.0000000    -0.0000901     3.13630
    28    98     0.0198685    -0.0321317     0.0000000     3.16840
    28    99     0.0000786     0.0000548     0.0000000     3.17170
    28   100     0.0001143    -0.0001852    -0.0000000     3.19150
    28   101     0.0000418     0.0000250    -0.0000000     3.19620
    28   102    -0.0000000     0.0000000     0.0000495     3.19890
    28   103     0.0000000    -0.0000000     0.0000614     3.21450
    28   104     0.0000000     0.0000000     0.0000003     3.25810
    28   105    -0.0000433    -0.0000269    -0.0000000     3.29900
    28   106    -0.1750165     0.2832734    -0.0000000     3.40120
    28   107     0.0961302    -0.1555986    -0.0000000     3.48270
    28   108     0.0000000    -0.0000000     0.0000000     3.51010
    28   109     0.0000000     0.0000000     0.0000723     3.51040
    28   110    -0.0001365     0.0002217    -0.0000000     3.52330
    28   111    -0.0000908     0.0001466    -0.0000000     3.53320
    28   112     0.0000994    -0.0001607     0.0000000     3.58090
    28   113    -0.0000000    -0.0000000    -0.0000171     3.61610
    28   114    -0.0000000     0.0000000     0.0000001     3.62870
    28   115     0.0166200    -0.0269105    -0.0000000     3.66990
    28   116     0.0000000    -0.0000000     0.0000549     3.73630
    28   117     0.0383814     0.0237355     0.0000000     3.74460
    28   118    -0.0003567    -0.0002200     0.0000000     3.76120
    28   119     0.0651535     0.0401980     0.0000000     3.76680
    28   120    -0.0000000     0.0000000     0.0000042     3.77340
    28   121    -0.1718216    -0.1061248    -0.0000000     3.81970
    28   122     0.0000000     0.0000000     0.0230713     3.91450
    28   123    -0.0003812    -0.0002354    -0.0000000     3.93480
    28   124    -0.0000000     0.0000000     0.0000113     3.97440
    28   125     0.0000000     0.0000000    -0.0001092     3.97450
    28   126     0.0000000    -0.0000000     0.0004520     4.08430
    28   127    -0.0000000    -0.0000000     0.0106644     4.08560
    28   128     0.0000000    -0.0000000    -0.0000572     4.16750
    28   129     0.0000703    -0.0001135    -0.0000000     4.20020
    28   130     0.0000371    -0.0000588     0.0000000     4.21120
    28   131    -0.0000000    -0.0000000    -0.1477404     4.26050
    28   132    -0.0000062    -0.0000048    -0.0000000     4.28240
    28   133     0.0000000     0.0000000     0.0001553     4.28790
    28   134     0.0000000     0.0000000     0.1496630     4.45220
    28   135     0.0000000    -0.0000000    -0.0000570     4.46930
    28   136    -0.0000000     0.0000000    -0.0000008     4.48520
    28   137    -0.0240852    -0.0148675    -0.0000000     4.53090
    28   138    -0.0000697     0.0001128     0.0000000     4.55910
    28   139    -0.0000000    -0.0000000     0.0147543     4.56140
    28   140    -0.0002546     0.0004112     0.0000000     4.75490
    28   141    -0.0000000    -0.0000000     0.0046262     4.75870
    28   142    -0.0000000    -0.0000000    -0.0000068     4.78030
    28   143    -0.0067942     0.0109998    -0.0000000     4.78260
    28   144     0.0000000    -0.0000000    -0.0000000     4.79550
    28   145    -0.0000000    -0.0000000    -0.0131276     4.81110
    28   146     0.0000474     0.0000294    -0.0000000     4.81270
    28   147     0.0267659     0.0165065     0.0000000     4.86880
    28   148    -0.0000000     0.0000000     0.0000033     4.87770
    28   149     0.0000058    -0.0000079    -0.0000000     4.92130
    28   150     0.0000000    -0.0000000     0.0000107     4.93510
    28   151    -0.0000000     0.0000000    -0.0000325     4.94490
    28   152     0.0000000    -0.0000000     0.0000405     4.97700
    28   153     0.0813860     0.0502731     0.0000000     5.01940
    28   154    -0.0000000    -0.0000000    -0.0068378     5.05190
    28   155     0.0000051     0.0000034     0.0000000     5.05230
    28   156    -0.0000000     0.0000000     0.0000591     5.08990
    28   157    -0.0000000     0.0000000     0.0000800     5.13380
    28   158    -0.0000000    -0.0000000     0.0000011     5.13960
    28   159     0.0000174     0.0000106    -0.0000000     5.15840
    28   160     0.0000000     0.0000000     0.2089936     5.19490
    28   161    -0.0000000     0.0000000     0.0007092     5.21280
    28   162     0.0000000    -0.0000000     0.0000000     5.23810
    28   163    -0.0000000     0.0000000     0.0008625     5.25890
    28   164    -0.0000458     0.0000742    -0.0000000     5.28700
    28   165     0.0276910    -0.0448330     0.0000000     5.31620
    28   166    -0.0000000     0.0000000     0.0003316     5.32640
    28   167     0.0000000    -0.0000000     0.0000248     5.32760
    28   168    -0.0032941    -0.0020494     0.0000000     5.33560
    28   169    -0.0000000    -0.0000000     0.0128640     5.38060
    28   170    -0.0000000     0.0000000    -0.0000309     5.40200
    28   171    -0.0000000     0.0000000    -0.0000007     5.41470
    28   172    -0.0000000     0.0000000    -0.0000153     5.41490
    28   173    -0.0000000    -0.0000000     0.0471191     5.42820
    28   174    -0.0000789     0.0001283    -0.0000000     5.46750
    28   175    -0.0000000     0.0000000    -0.0002113     5.55170
    28   176    -0.0000000     0.0000000    -0.0000388     5.57500
    28   177     0.0007395     0.0004566     0.0000000     5.59060
    28   178     0.0000000     0.0000000    -0.0194713     5.66400
    28   179     0.0000220    -0.0000350    -0.0000000     5.72100
    28   180    -0.0852369    -0.0526608    -0.0000000     5.76000
    28   181     0.0000000    -0.0000000    -0.0000002     5.76760
    28   182    -0.0005511     0.0008935    -0.0000000     5.77800
    28   183    -0.0000000    -0.0000000    -0.0000173     5.81830
    28   184    -0.0000000    -0.0000000     0.0396444     5.86050
    28   185    -0.0000302     0.0000556     0.0000000     5.87030
    28   186    -0.0000000     0.0000000     0.0421623     5.92010
    28   187    -0.3346006    -0.2067462    -0.0000000     5.92830
    28   188    -0.0057822    -0.0035719    -0.0000000     5.94550
    28   189    -0.0000000    -0.0000000    -0.0000016     5.94830
    28   190     0.0003719    -0.0006017     0.0000000     6.00160
    28   191    -0.0000000    -0.0000000    -0.0908128     6.01680
    28   192    -0.0569053     0.0920803    -0.0000000     6.05530
    28   193     0.0000000    -0.0000000    -0.0000142     6.08370
    28   194     0.0000000    -0.0000000    -0.0000091     6.10040
    28   195     0.0541899    -0.0877453    -0.0000000     6.10270
    28   196     0.0000000     0.0000000    -0.1135120     6.11060
    28   197    -0.0000000     0.0000000     0.0000218     6.12000
    28   198     0.1101099     0.0680241    -0.0000000     6.12470
    28   199    -0.0684529     0.1107805    -0.0000000     6.13540
    28   200     0.0000000     0.0000000     0.0959940     6.17430
    29    29    -0.0000000     0.0000000    -0.0000022     0.00000
    29    30    -0.0000218    -0.0000134    -0.0000000     0.09160
    29    31    -0.0000000     0.0000000    -0.0000001     0.15890
    29    32    -0.0000000     0.0000000     0.0018086     0.19440
    29    33     0.0196544     0.0122169    -0.0000000     0.23290
    29    34    -0.0384592    -0.0237284    -0.0000000     0.28130
    29    35     0.0000000     0.0000000    -0.0768833     0.31070
    29    36    -0.0000000     0.0000000    -0.0012336     0.40810
    29    37     0.1247307    -0.2018987    -0.0000000     0.46210
    29    38     0.0000000    -0.0000000    -0.0000002     0.46670
    29    39    -0.0001697     0.0002747    -0.0000000     0.53270
    29    40    -0.0000000     0.0000000    -0.0000024     0.53570
    29    41    -0.0000000     0.0000000     0.0000064     0.66490
    29    42    -0.3266659     0.5287334    -0.0000000     0.69330
    29    43    -0.0000000     0.0000000    -0.0000553     0.77840
    29    44    -0.0000000     0.0000000    -0.0000060     0.87900
    29    45     0.0000328     0.0000202    -0.0000000     0.88720
    29    46     0.0618073    -0.1000320     0.0000000     0.91490
    29    47     0.0012477     0.0011182     0.0000000     0.91510
    29    48     0.0341272    -0.0552505     0.0000000     0.96900
    29    49     0.0000364    -0.0000588     0.0000000     1.00390
    29    50     0.0000000     0.0000000    -0.1922587     1.06230
    29    51    -0.0000000     0.0000000    -0.0578672     1.06370
    29    52     0.0000000     0.0000000     0.0985769     1.09260
    29    53     0.0001832    -0.0002965    -0.0000000     1.12850
    29    54    -0.0000000    -0.0000000    -0.0000000     1.14030
    29    55     0.0000000     0.0000000    -0.0000001     1.21190
    29    56    -0.0000000    -0.0000000    -0.0441942     1.25900
    29    57    -0.0007559    -0.0004672    -0.0000000     1.26680
    29    58    -0.0000000     0.0000000    -0.0000000     1.34780
    29    59     0.0000493    -0.0000799    -0.0000000     1.43120
    29    60    -0.0000000     0.0000000     0.0000000     1.43240
    29    61    -0.0575762    -0.0355819     0.0000000     1.47390
    29    62    -0.0004853    -0.0002995     0.0000000     1.55880
    29    63     0.0000000    -0.0000000    -0.0000000     1.64780
    29    64     0.0000000    -0.0000000    -0.0239458     1.69950
    29    65    -0.0275626     0.0446223    -0.0000000     1.71900
    29    66     0.0001087    -0.0001758    -0.0000000     1.75470
    29    67     0.0000000    -0.0000000    -0.0000376     1.80180
    29    68    -0.0367494     0.0594853    -0.0000000     1.80480
    29    69    -0.0092696     0.0150204    -0.0000000     1.89610
    29    70     0.0000000    -0.0000000     0.1667102     1.95270
    29    71     0.0000000    -0.0000000     0.6195887     2.00340
    29    72    -0.0000000     0.0000000     0.0000407     2.02870
    29    73     0.0000496     0.0000307    -0.0000000     2.05660
    29    74    -0.0001184    -0.0000731    -0.0000000     2.09220
    29    75    -0.0000000     0.0000000     0.0149497     2.12950
    29    76     0.0000000     0.0000000     0.0000012     2.13530
    29    77    -0.0000000    -0.0000000     0.0005228     2.13640
    29    78    -0.0002410     0.0003902     0.0000000     2.24380
    29    79    -0.0167891    -0.0103754    -0.0000000     2.24560
    29    80     0.0002431    -0.0003931    -0.0000000     2.30970
    29    81    -0.0001775     0.0002873     0.0000000     2.39100
    29    82    -0.0000000    -0.0000000     0.0202710     2.45780
    29    83     0.0097656    -0.0158507     0.0000000     2.50960
    29    84    -0.0517852    -0.0319985     0.0000000     2.52760
    29    85    -0.0000000     0.0000000    -0.0002090     2.52820
    29    86    -0.0013831    -0.0008549     0.0000000     2.52900
    29    87     0.0000000    -0.0000000     0.0427208     2.52930
    29    88     0.0000000     0.0000000     0.0000000     2.53930
    29    89     0.0000000    -0.0000000    -0.0001238     2.56820
    29    90     0.0029948     0.0018501    -0.0000000     2.65220
    29    91     0.0001124    -0.0001819    -0.0000000     2.70300
    29    92     0.0000000    -0.0000000    -0.0010257     2.71170
    29    93     0.0000000    -0.0000000    -0.0209325     2.71200
    29    94     0.0000204     0.0000126     0.0000000     2.78110
    29    95     0.0000613    -0.0000993     0.0000000     2.81830
    29    96    -0.0000000     0.0000000    -0.0001173     2.83130
    29    97    -0.0000000     0.0000000    -0.0000048     2.96640
    29    98     0.0007236     0.0004473    -0.0000000     2.99850
    29    99    -0.0222405     0.0360413     0.0000000     3.00180
    29   100    -0.4380765    -0.2707087     0.0000000     3.02160
    29   101    -0.0575943     0.0924890     0.0000000     3.02630
    29   102    -0.0000000     0.0000000     0.0000362     3.02900
    29   103     0.0000000    -0.0000000    -0.0000293     3.04460
    29   104    -0.0000000     0.0000000     0.1646378     3.08820
    29   105    -0.2591030     0.4193911     0.0000000     3.12910
    29   106    -0.0000641    -0.0000396     0.0000000     3.23130
    29   107     0.0000098     0.0000061     0.0000000     3.31280
    29   108    -0.0000000     0.0000000     0.4222523     3.34020
    29   109    -0.0000000     0.0000000    -0.0005548     3.34050
    29   110    -0.0069673    -0.0043074    -0.0000000     3.35340
    29   111     0.0068743     0.0042497     0.0000000     3.36330
    29   112    -0.0590685    -0.0364972     0.0000000     3.41100
    29   113     0.0000000    -0.0000000     0.0008360     3.44620
    29   114     0.0000000    -0.0000000    -0.2330240     3.45880
    29   115     0.0000259     0.0000160     0.0000000     3.50000
    29   116    -0.0000000    -0.0000000    -0.0000182     3.56640
    29   117    -0.0000141     0.0000229    -0.0000000     3.57470
    29   118    -0.0041061     0.0066468     0.0000000     3.59130
    29   119    -0.0000644     0.0001041     0.0000000     3.59690
    29   120    -0.0000000     0.0000000    -0.0002666     3.60350
    29   121    -0.0000473     0.0000765    -0.0000000     3.64980
    29   122    -0.0000000     0.0000000     0.0000005     3.74460
    29   123     0.0116625    -0.0188252    -0.0000000     3.76490
    29   124    -0.0000000     0.0000000     0.0000589     3.80450
    29   125    -0.0000000     0.0000000     0.0000023     3.80460
    29   126    -0.0000000     0.0000000     0.0000030     3.91440
    29   127     0.0000000    -0.0000000     0.0000012     3.91570
    29   128    -0.0000000     0.0000000     0.0007918     3.99760
    29   129     0.0221945     0.0137046    -0.0000000     4.03030
    29   130    -0.0004176    -0.0002598     0.0000000     4.04130
    29   131    -0.0000000     0.0000000     0.0000001     4.09060
    29   132     0.0888521    -0.1438040     0.0000000     4.11250
    29   133     0.0000000    -0.0000000     0.0000072     4.11800
    29   134     0.0000000    -0.0000000    -0.0000004     4.28230
    29   135     0.0000000    -0.0000000    -0.0000042     4.29940
    29   136    -0.0000000    -0.0000000     0.0225076     4.31530
    29   137     0.0000825    -0.0001332    -0.0000000     4.36100
    29   138    -0.0112235    -0.0069455    -0.0000000     4.38920
    29   139     0.0000000    -0.0000000     0.0000007     4.39150
    29   140    -0.0619922    -0.0383165    -0.0000000     4.58500
    29   141    -0.0000000    -0.0000000     0.0000002     4.58880
    29   142     0.0000000    -0.0000000     0.0000450     4.61040
    29   143     0.0000239     0.0000147    -0.0000000     4.61270
    29   144    -0.0000000    -0.0000000     0.0289023     4.62560
    29   145     0.0000000    -0.0000000    -0.0000000     4.64120
    29   146     0.0846163    -0.1370146     0.0000000     4.64280
    29   147     0.0000238    -0.0000378     0.0000000     4.69890
    29   148    -0.0000000     0.0000000     0.0000586     4.70780
    29   149    -0.0100502    -0.0062120     0.0000000     4.75140
    29   150     0.0000000    -0.0000000     0.0001214     4.76520
    29   151    -0.0000000     0.0000000    -0.0002247     4.77500
    29   152     0.0000000    -0.0000000     0.0000004     4.80710
    29   153     0.0000104    -0.0000167     0.0000000     4.84950
    29   154     0.0000000    -0.0000000    -0.0000002     4.88200
    29   155     0.0087644    -0.0141937     0.0000000     4.88240
    29   156     0.0000000    -0.0000000    -0.0009618     4.92000
    29   157    -0.0000000     0.0000000    -0.0000092     4.96390
    29   158    -0.0000000    -0.0000000     0.0699127     4.96970
    29   159     0.0197636    -0.0319754    -0.0000000     4.98850
    29   160     0.0000000    -0.0000000     0.0000001     5.02500
    29   161     0.0000000    -0.0000000     0.0000118     5.04290
    29   162    -0.0000000     0.0000000     0.0302245     5.06820
    29   163    -0.0000000     0.0000000     0.0000073     5.08900
    29   164    -0.0358804    -0.0221708    -0.0000000     5.11710
    29   165     0.0000239     0.0000149    -0.0000000     5.14630
    29   166    -0.0000000     0.0000000     0.0000034     5.15650
    29   167     0.0000000    -0.0000000     0.0000771     5.15770
    29   168     0.0000288    -0.0000466    -0.0000000     5.16570
    29   169    -0.0000000     0.0000000    -0.0000003     5.21070
    29   170    -0.0000000     0.0000000     0.0000098     5.23210
    29   171     0.0000000    -0.0000000     0.0388788     5.24480
    29   172     0.0000000    -0.0000000    -0.0047339     5.24500
    29   173    -0.0000000     0.0000000    -0.0000009     5.25830
    29   174    -0.0192045    -0.0118508    -0.0000000     5.29760
    29   175    -0.0000000     0.0000000    -0.0000084     5.38180
    29   176    -0.0000000     0.0000000    -0.0001332     5.40510
    29   177     0.0014051    -0.0022751     0.0000000     5.42070
    29   178     0.0000000     0.0000000    -0.0000007     5.49410
    29   179     0.0055221     0.0034155     0.0000000     5.55110
    29   180    -0.0000246     0.0000398    -0.0000000     5.59010
    29   181     0.0000000     0.0000000    -0.9985846     5.59770
    29   182    -0.0000361    -0.0000223     0.0000000     5.60810
    29   183    -0.0000000     0.0000000    -0.0000049     5.64840
    29   184    -0.0000000     0.0000000     0.0000032     5.69060
    29   185    -0.0008198    -0.0005394    -0.0000000     5.70040
    29   186     0.0000000    -0.0000000    -0.0000123     5.75020
    29   187    -0.0000220     0.0000355    -0.0000000     5.75840
    29   188     0.0014270    -0.0023710    -0.0000000     5.77560
    29   189    -0.0000000     0.0000000     0.4141860     5.77840
    29   190    -0.0716891    -0.0442809    -0.0000000     5.83170
    29   191     0.0000000    -0.0000000    -0.0000082     5.84690
    29   192    -0.0003318    -0.0002049     0.0000000     5.88540
    29   193     0.0000000    -0.0000000    -0.0000071     5.91380
    29   194    -0.0000000     0.0000000     0.1248562     5.93050
    29   195     0.0001582     0.0000977     0.0000000     5.93280
    29   196    -0.0000000     0.0000000    -0.0000121     5.94070
    29   197    -0.0000000     0.0000000    -0.0000596     5.95010
    29   198     0.0000398    -0.0000644    -0.0000000     5.95480
    29   199     0.0002324     0.0001434    -0.0000000     5.96550
    29   200    -0.0000000     0.0000000    -0.0000011     6.00440
    30    30    -0.0000000    -0.0000000     0.0000015     0.00000
    30    31     0.0108605     0.0067093    -0.0000000     0.06730
    30    32     0.0056971    -0.0092196     0.0000000     0.10280
    30    33    -0.0000000    -0.0000000     0.0000000     0.14130
    30    34    -0.0000000    -0.0000000     0.0000000     0.18970
    30    35     0.0000494    -0.0000799    -0.0000000     0.21910
    30    36     0.0002463    -0.0003962     0.0000000     0.31650
    30    37     0.0000000     0.0000000    -0.0002569     0.37050
    30    38     0.0168338     0.0103989    -0.0000000     0.37510
    30    39     0.0000000     0.0000000    -0.9250972     0.44110
    30    40     0.0000372     0.0000230     0.0000000     0.44410
    30    41     0.0000553     0.0000343     0.0000000     0.57330
    30    42     0.0000000     0.0000000     0.0000735     0.60170
    30    43     0.0007643    -0.0012360     0.0000000     0.68680
    30    44     0.0000151     0.0000093     0.0000000     0.78740
    30    45    -0.0000000     0.0000000    -0.0000325     0.79560
    30    46     0.0000000     0.0000000     0.0004207     0.82330
    30    47    -0.0000000    -0.0000000    -0.0000007     0.82350
    30    48    -0.0000000    -0.0000000    -0.0005359     0.87740
    30    49     0.0000000     0.0000000    -0.0291140     0.91230
    30    50    -0.0009043     0.0013952    -0.0000000     0.97070
    30    51     0.0030556    -0.0047178     0.0000000     0.97210
    30    52     0.0000372    -0.0000601     0.0000000     1.00100
    30    53     0.0000000     0.0000000     0.0079254     1.03690
    30    54    -0.3810370    -0.2354221    -0.0000000     1.04870
    30    55    -0.5986433    -0.3698707    -0.0000000     1.12030
    30    56     0.0000050    -0.0000082     0.0000000     1.16740
    30    57    -0.0000000     0.0000000     0.0000014     1.17520
    30    58    -0.0442146    -0.0273183    -0.0000000     1.25620
    30    59    -0.0000000    -0.0000000     0.0109111     1.33960
    30    60    -0.0215410    -0.0133103     0.0000000     1.34080
    30    61    -0.0000000    -0.0000000     0.0000000     1.38230
    30    62     0.0000000     0.0000000    -0.0000021     1.46720
    30    63     0.0308237     0.0190432     0.0000000     1.55620
    30    64     0.0000011    -0.0000018    -0.0000000     1.60790
    30    65     0.0000000    -0.0000000    -0.0004065     1.62740
    30    66    -0.0000000    -0.0000000     0.0384223     1.66310
    30    67    -0.0000568    -0.0000352     0.0000000     1.71020
    30    68    -0.0000000     0.0000000     0.0004867     1.71320
    30    69     0.0000000    -0.0000000     0.0001211     1.80450
    30    70     0.0000871    -0.0001404     0.0000000     1.86110
    30    71    -0.0000160     0.0000258    -0.0000000     1.91180
    30    72     0.0000726     0.0000447     0.0000000     1.93710
    30    73     0.0000000     0.0000000     0.0000027     1.96500
    30    74     0.0000000    -0.0000000     0.0000024     2.00060
    30    75    -0.0001195     0.0001932    -0.0000000     2.03790
    30    76    -0.0178758    -0.0110461    -0.0000000     2.04370
    30    77    -0.0002722     0.0005065     0.0000000     2.04480
    30    78     0.0000000     0.0000000     0.0386481     2.15220
    30    79     0.0000000     0.0000000    -0.0000004     2.15400
    30    80    -0.0000000    -0.0000000     0.0464212     2.21810
    30    81     0.0000000     0.0000000     0.0734677     2.29940
    30    82    -0.0000043     0.0000069     0.0000000     2.36620
    30    83    -0.0000000     0.0000000    -0.0001105     2.41800
    30    84     0.0000000     0.0000000    -0.0000008     2.43600
    30    85     0.0000026     0.0000016    -0.0000000     2.43660
    30    86     0.0000000     0.0000000     0.0000113     2.43740
    30    87    -0.0000052     0.0000083    -0.0000000     2.43770
    30    88     0.0009548     0.0005899    -0.0000000     2.44770
    30    89    -0.0198953     0.0321990     0.0000000     2.47660
    30    90    -0.0000000     0.0000000     0.0000003     2.56060
    30    91    -0.0000000    -0.0000000    -0.0107407     2.61140
    30    92    -0.0002098    -0.0001308    -0.0000000     2.62010
    30    93     0.0000175    -0.0000107     0.0000000     2.62040
    30    94     0.0000000     0.0000000     0.0000032     2.68950
    30    95    -0.0000000    -0.0000000    -0.0027824     2.72670
    30    96     0.0001445    -0.0002370     0.0000000     2.73970
    30    97     0.0001413     0.0000878     0.0000000     2.87480
    30    98     0.0000000     0.0000000    -0.0000072     2.90690
    30    99    -0.0000000    -0.0000000     0.0000146     2.91020
    30   100    -0.0000000    -0.0000000    -0.0000000     2.93000
    30   101    -0.0000000    -0.0000000     0.0000735     2.93470
    30   102    -0.0000329    -0.0000202    -0.0000000     2.93740
    30   103     0.0000157     0.0000100    -0.0000000     2.95300
    30   104    -0.0000107     0.0000174     0.0000000     2.99660
    30   105     0.0000000     0.0000000     0.0000280     3.03750
    30   106     0.0000000     0.0000000     0.0000165     3.13970
    30   107     0.0000000     0.0000000     0.0000036     3.22120
    30   108    -0.0000177     0.0000280     0.0000000     3.24860
    30   109    -0.0002349    -0.0001451    -0.0000000     3.24890
    30   110    -0.0000000    -0.0000000     0.0000003     3.26180
    30   111    -0.0000000    -0.0000000    -0.0000000     3.27170
    30   112     0.0000000     0.0000000    -0.0000001     3.31940
    30   113    -0.0193262     0.0312724     0.0000000     3.35460
    30   114     0.0000055    -0.0000089    -0.0000000     3.36720
    30   115    -0.0000000    -0.0000000    -0.0000113     3.40840
    30   116    -0.0190529     0.0308707     0.0000000     3.47480
    30   117     0.0000000     0.0000000     0.0582558     3.48310
    30   118    -0.0000000    -0.0000000    -0.0002950     3.49970
    30   119     0.0000000     0.0000000     0.0585992     3.50530
    30   120    -0.1159005     0.1875466     0.0000000     3.51190
    30   121    -0.0000000    -0.0000000    -0.0919266     3.55820
    30   122    -0.0006885    -0.0004229     0.0000000     3.65300
    30   123     0.0000000    -0.0000000    -0.0001439     3.67330
    30   124     0.0084685    -0.0136997    -0.0000000     3.71290
    30   125    -0.0000144     0.0000010    -0.0000000     3.71300
    30   126    -0.0001190    -0.0000734    -0.0000000     3.82280
    30   127    -0.0014817    -0.0009135    -0.0000000     3.82410
    30   128     0.0017102    -0.0027679     0.0000000     3.90600
    30   129     0.0000000     0.0000000    -0.0000002     3.93870
    30   130    -0.0000000    -0.0000000    -0.0000000     3.94970
    30   131     0.0085793     0.0053005     0.0000000     3.99900
    30   132    -0.0000000     0.0000000     0.0000382     4.02090
    30   133    -0.0000269    -0.0000166    -0.0000000     4.02640
    30   134     0.0248356     0.0153455     0.0000000     4.19070
    30   135    -0.0368024     0.0595588     0.0000000     4.20780
    30   136    -0.0001648     0.0002654     0.0000000     4.22370
    30   137    -0.0000000    -0.0000000    -0.0188439     4.26940
    30   138    -0.0000000    -0.0000000    -0.0000000     4.29760
    30   139     0.0204580     0.0126339     0.0000000     4.29990
    30   140    -0.0000000    -0.0000000     0.0000001     4.49340
    30   141     0.0231368     0.0142959     0.0000000     4.49720
    30   142     0.0152221    -0.0247238     0.0000000     4.51880
    30   143     0.0000000     0.0000000    -0.0000004     4.52110
    30   144    -0.0000506     0.0000821    -0.0000000     4.53400
    30   145     0.0357744     0.0221100     0.0000000     4.54960
    30   146    -0.0000000    -0.0000000     0.0000452     4.55120
    30   147     0.0000000     0.0000000    -0.0010336     4.60730
    30   148    -0.0218413     0.0353555     0.0000000     4.61620
    30   149    -0.0000000    -0.0000000    -0.0000006     4.65980
    30   150    -0.0369781     0.0598617    -0.0000000     4.67360
    30   151     0.0154418    -0.0250057     0.0000000     4.68340
    30   152    -0.0001193    -0.0000741    -0.0000000     4.71550
    30   153     0.0000000     0.0000000     0.0053617     4.75790
    30   154     0.0255827     0.0158071     0.0000000     4.79040
    30   155     0.0000000     0.0000000    -0.0006126     4.79080
    30   156    -0.0164004     0.0265079    -0.0000000     4.82840
    30   157     0.0001266     0.0000790     0.0000000     4.87230
    30   158    -0.0002931     0.0004744    -0.0000000     4.87810
    30   159    -0.0000000    -0.0000000     0.0003094     4.89690
    30   160     0.1454269     0.0898571     0.0000000     4.93340
    30   161     0.0003397     0.0002079    -0.0000000     4.95130
    30   162     0.0000093    -0.0000149     0.0000000     4.97660
    30   163     0.0007390     0.0004608     0.0000000     4.99740
    30   164    -0.0000000    -0.0000000     0.0000001     5.02550
    30   165     0.0000000    -0.0000000     0.0000017     5.05470
    30   166     0.0002005     0.0001174    -0.0000000     5.06490
    30   167     0.0084073    -0.0136085     0.0000000     5.06610
    30   168    -0.0000000    -0.0000000     0.0013487     5.07410
    30   169     0.0746140     0.0461342     0.0000000     5.11910
    30   170    -0.0525907     0.0849849    -0.0000000     5.14050
    30   171     0.0061991    -0.0100466     0.0000000     5.15320
    30   172     0.0485615    -0.0787112     0.0000000     5.15340
    30   173     0.1382485     0.0853929     0.0000000     5.16670
    30   174    -0.0000000    -0.0000000     0.0000005     5.20600
    30   175    -0.0000592    -0.0000373    -0.0000000     5.29020
    30   176    -0.4470213     0.7235193    -0.0000000     5.31350
    30   177     0.0000000     0.0000000     0.0000027     5.32910
    30   178    -0.0375127    -0.0232074    -0.0000000     5.40250
    30   179    -0.0000000    -0.0000000    -0.0000001     5.45950
    30   180     0.0000000     0.0000000     0.0014863     5.49850
    30   181     0.0000923    -0.0001496    -0.0000000     5.50610
    30   182     0.0000000     0.0000000    -0.0000005     5.51650
    30   183     0.0000129     0.0000080    -0.0000000     5.55680
    30   184     0.0368998     0.0227978     0.0000000     5.59900
    30   185    -0.0000000    -0.0000000    -0.0000002     5.60880
    30   186     0.0505008     0.0312023     0.0000000     5.65860
    30   187    -0.0000000    -0.0000000     0.0029655     5.66680
    30   188    -0.0000000     0.0000000     0.0001147     5.68400
    30   189     0.0001218    -0.0001951     0.0000000     5.68680
    30   190     0.0000000     0.0000000    -0.0000007     5.74010
    30   191    -0.0217681    -0.0134497    -0.0000000     5.75530
    30   192     0.0000000    -0.0000000     0.0000008     5.79380
    30   193     0.0000372     0.0000231     0.0000000     5.82220
    30   194    -0.0000367     0.0000598    -0.0000000     5.83890
    30   195    -0.0000000    -0.0000000    -0.0000055     5.84120
    30   196     0.0170956     0.0105628     0.0000000     5.84910
    30   197    -0.0011314     0.0018334    -0.0000000     5.85850
    30   198     0.0000000     0.0000000    -0.0024270     5.86320
    30   199    -0.0000000    -0.0000000     0.0000022     5.87390
    30   200     0.0192302     0.0118794    -0.0000000     5.91280
    31    31     0.0000000    -0.0000000    -0.0003097     0.00000
    31    32    -0.0000000     0.0000000     1.9469967     0.03550
    31    33     0.0000001    -0.0000001    -0.0000000     0.07400
    31    34    -0.0000378    -0.0000232     0.0000000     0.12240
    31    35     0.0000000    -0.0000000     0.0002788     0.15180
    31    36     0.0000000     0.0000000    -1.3080657     0.24920
    31    37    -0.0001272     0.0002047    -0.0000000     0.30320
    31    38     0.0000000    -0.0000000    -0.0000128     0.30780
    31    39    -0.0110608     0.0178981    -0.0000000     0.37380
    31    40     0.0000000     0.0000000    -0.0000004     0.37680
    31    41     0.0000000     0.0000000    -0.0000006     0.50600
    31    42     0.0001987    -0.0003225     0.0000000     0.53440
    31    43    -0.0000000    -0.0000000    -0.2086675     0.61950
    31    44    -0.0000000    -0.0000000     0.0000016     0.72010
