 Note: The transition dipole moments reported below only correspond to spatial part, the spin part is not taken into account!

 Transition magnetic dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)
     8   186     0.0000000     0.0000000    -0.0672163     7.91060
     8   187     0.0158910    -0.0098187     0.0000000     7.91890
     8   188     0.0002881    -0.0001781     0.0000000     7.93600
     8   189     0.0000000     0.0000000    -0.0000201     7.93870
     8   190    -0.0000244    -0.0000394     0.0000000     7.99210
     8   191     0.0000000     0.0000000    -0.0150119     8.00730
     8   192     0.0035984     0.0058232     0.0000000     8.04580
     8   193     0.0000000     0.0000000    -0.0000861     8.07420
     8   194     0.0000000     0.0000000     0.0001085     8.09100
     8   195    -0.0032321    -0.0052297     0.0000000     8.09320
     8   196     0.0000000     0.0000000     0.1521275     8.10110
     8   197     0.0000000     0.0000000    -0.0000113     8.11050
     8   198     0.0048060    -0.0029690     0.0000000     8.11520
     8   199    -0.0024414    -0.0039520     0.0000000     8.12590
     8   200     0.0000000     0.0000000    -0.0026934     8.16480
     9     9     0.0000000     0.0000000     0.0000000     0.00000
     9    10     0.0000107    -0.0000067     0.0000000     0.10400
     9    11     0.0000000     0.0000000     0.0002026     0.39360
     9    12    -0.0010017    -0.0016216     0.0000000     0.49180
     9    13     0.0109028    -0.0067356     0.0000000     0.62920
     9    14     0.0000152    -0.0000118     0.0000000     0.80290
     9    15     0.0000000     0.0000000    -0.0000001     0.82130
     9    16     0.0000000     0.0000000     0.0000040     0.82750
     9    17    -0.0000477    -0.0000778     0.0000000     0.86870
     9    18     0.0000000     0.0000000     0.0000014     0.89770
     9    19    -0.0000337     0.0000227     0.0000000     1.09550
     9    20     0.0000000     0.0000000     0.4385005     1.25620
     9    21     0.0000000     0.0000000    -0.0004690     1.28680
     9    22     0.0000000     0.0000000     0.0941464     1.32040
     9    23     0.0039132    -0.0024162     0.0000000     1.36200
     9    24    -0.0050581    -0.0081878     0.0000000     1.41020
     9    25     0.0000000     0.0000000     0.8230674     1.54550
     9    26     0.0000000     0.0000000     0.0004325     1.58690
     9    27     0.0000000     0.0000000     0.0000738     1.66720
     9    28    -0.0001343    -0.0002167     0.0000000     1.69210
     9    29    -0.0296496     0.0183180     0.0000000     1.86200
     9    30     0.0000000     0.0000000    -0.0000002     1.95360
     9    31    -0.0000379     0.0000235     0.0000000     2.02100
     9    32     0.0000235     0.0000379     0.0000000     2.05640
     9    33     0.0000000     0.0000000    -0.0000092     2.09490
     9    34     0.0000000     0.0000000     0.0000077     2.14330
     9    35     0.0114428     0.0187363     0.0000000     2.17270
     9    36     0.0000031     0.0000051     0.0000000     2.27010
     9    37     0.0000000     0.0000000     0.0000057     2.32410
     9    38     0.0000823    -0.0000508     0.0000000     2.32870
     9    39     0.0000000     0.0000000     0.0000087     2.39470
     9    40    -0.3218698     0.1988584     0.0000000     2.39770
     9    41     0.2561530    -0.1582746     0.0000000     2.52690
     9    42     0.0000000     0.0000000    -0.0052592     2.55530
     9    43     0.0000106     0.0000168     0.0000000     2.64050
     9    44    -0.0112978     0.0069768     0.0000000     2.74100
     9    45     0.0000000     0.0000000    -0.0000020     2.74930
     9    46     0.0000000     0.0000000    -0.0044457     2.77690
     9    47     0.0000000     0.0000000     0.0000713     2.77700
     9    48     0.0000000     0.0000000     0.0132371     2.83100
     9    49     0.0000000     0.0000000    -0.0002238     2.86600
     9    50    -0.0247110    -0.0399589     0.0000000     2.92430
     9    51    -0.0076323    -0.0123445     0.0000000     2.92570
     9    52     0.0392615     0.0635112     0.0000000     2.95460
     9    53     0.0000000     0.0000000    -0.0000016     2.99050
     9    54    -0.0000352     0.0000219     0.0000000     3.00230
     9    55     0.0000217    -0.0000134     0.0000000     3.07390
     9    56    -0.0863824    -0.1398072     0.0000000     3.12100
     9    57     0.0000000     0.0000000    -0.0000001     3.12890
     9    58     0.0000143    -0.0000088     0.0000000     3.20980
     9    59     0.0000000     0.0000000     0.0001520     3.29320
     9    60    -0.0000210     0.0000131     0.0000000     3.29440
     9    61     0.0000000     0.0000000     0.0000049     3.33590
     9    62     0.0000000     0.0000000     0.0000001     3.42080
     9    63     0.0000127    -0.0000080     0.0000000     3.50980
     9    64     0.0138039     0.0223418     0.0000000     3.56150
     9    65     0.0000000     0.0000000    -0.0142373     3.58090
     9    66     0.0000000     0.0000000     0.0002652     3.61670
     9    67    -0.0227359     0.0140519     0.0000000     3.66380
     9    68     0.0000000     0.0000000    -0.0115033     3.66670
     9    69     0.0000000     0.0000000     0.0109393     3.75810
     9    70     0.0690481     0.1117474     0.0000000     3.81470
     9    71    -0.0027489    -0.0044505     0.0000000     3.86540
     9    72     0.0219142    -0.0135374     0.0000000     3.89070
     9    73     0.0000000     0.0000000     0.0000046     3.91860
     9    74     0.0000000     0.0000000    -0.0000015     3.95420
     9    75    -0.0640748    -0.1036837     0.0000000     3.99150
     9    76    -0.0002886     0.0002010     0.0000000     3.99730
     9    77    -0.0002247    -0.0003605     0.0000000     3.99830
     9    78     0.0000000     0.0000000    -0.0000344     4.10580
     9    79     0.0000000     0.0000000     0.0000017     4.10750
     9    80     0.0000000     0.0000000    -0.0000337     4.17170
     9    81     0.0000000     0.0000000     0.0000585     4.25300
     9    82     0.0038956     0.0063033     0.0000000     4.31980
     9    83     0.0000000     0.0000000     0.1870634     4.37160
     9    84     0.0000000     0.0000000    -0.0000400     4.38960
     9    85     0.0238200    -0.0146431     0.0000000     4.39010
     9    86     0.0000000     0.0000000     0.0000001     4.39100
     9    87     0.0042766     0.0072597     0.0000000     4.39130
     9    88    -0.0001256     0.0000762     0.0000000     4.40130
     9    89     0.0000063     0.0000264     0.0000000     4.43020
     9    90     0.0000000     0.0000000     0.0000111     4.51420
     9    91     0.0000000     0.0000000    -0.0000044     4.56500
     9    92    -0.0302179     0.0190774     0.0000000     4.57370
     9    93     0.0057021     0.0064000     0.0000000     4.57400
     9    94     0.0000000     0.0000000     0.0000001     4.64310
     9    95     0.0000000     0.0000000    -0.0000158     4.68030
     9    96     0.0000040     0.0000061     0.0000000     4.69330
     9    97    -0.0184531     0.0114029     0.0000000     4.82840
     9    98     0.0000000     0.0000000    -0.0000064     4.86040
     9    99     0.0000000     0.0000000     0.0095071     4.86380
     9   100     0.0000000     0.0000000    -0.0000105     4.88360
     9   101     0.0000000     0.0000000     0.0091083     4.88830
     9   102    -0.0049453     0.0030593     0.0000000     4.89100
     9   103    -0.0020002     0.0012327     0.0000000     4.90660
     9   104     0.0056103     0.0090749     0.0000000     4.95030
     9   105     0.0000000     0.0000000    -0.0001028     4.99110
     9   106     0.0000000     0.0000000     0.0000001     5.09330
     9   107     0.0000000     0.0000000    -0.0000001     5.17480
     9   108    -0.0038272    -0.0067713     0.0000000     5.20220
     9   109     0.0502544    -0.0310048     0.0000000     5.20250
     9   110     0.0000000     0.0000000    -0.0000014     5.21540
     9   111     0.0000000     0.0000000    -0.0000001     5.22520
     9   112     0.0000000     0.0000000    -0.0000042     5.27300
     9   113    -0.0000029    -0.0000041     0.0000000     5.30820
     9   114     0.0079947     0.0129386     0.0000000     5.32080
     9   115     0.0000000     0.0000000     0.0000002     5.36200
     9   116     0.0000259     0.0000412     0.0000000     5.42840
     9   117     0.0000000     0.0000000    -0.0000291     5.43670
     9   118     0.0000000     0.0000000     0.0022474     5.45320
     9   119     0.0000000     0.0000000    -0.0000185     5.45890
     9   120    -0.0000071    -0.0000110     0.0000000     5.46550
     9   121     0.0000000     0.0000000     0.0000169     5.51180
     9   122     0.0000881    -0.0000549     0.0000000     5.60660
     9   123     0.0000000     0.0000000     0.0148105     5.62700
     9   124     0.0003006    -0.0001918     0.0000000     5.66650
     9   125     0.0554830    -0.0342878     0.0000000     5.66660
     9   126    -0.0311456     0.0192446     0.0000000     5.77650
     9   127     0.0010859    -0.0006669     0.0000000     5.77760
     9   128    -0.0000091    -0.0000139     0.0000000     5.85960
     9   129     0.0000000     0.0000000    -0.0000007     5.89230
     9   130     0.0000000     0.0000000     0.0000012     5.90330
     9   131     0.0000863    -0.0000536     0.0000000     5.95250
     9   132     0.0000000     0.0000000     0.0037044     5.97450
     9   133     0.0564773    -0.0348940     0.0000000     5.98000
     9   134     0.0000307    -0.0000186     0.0000000     6.14430
     9   135     0.0000106     0.0000205     0.0000000     6.16140
     9   136    -0.0014530    -0.0023565     0.0000000     6.17730
     9   137     0.0000000     0.0000000    -0.0000938     6.22300
     9   138     0.0000000     0.0000000    -0.0000011     6.25110
     9   139    -0.0001419     0.0000881     0.0000000     6.25350
     9   140     0.0000000     0.0000000    -0.0000069     6.44700
     9   141    -0.0003242     0.0002007     0.0000000     6.45080
     9   142    -0.0000084    -0.0000091     0.0000000     6.47240
     9   143     0.0000000     0.0000000    -0.0000003     6.47470
     9   144     0.0070579     0.0114185     0.0000000     6.48760
     9   145    -0.0000227     0.0000147     0.0000000     6.50320
     9   146     0.0000000     0.0000000     0.0035151     6.50480
     9   147     0.0000000     0.0000000    -0.0005715     6.56090
     9   148     0.0000503     0.0000636     0.0000000     6.56980
     9   149     0.0000000     0.0000000     0.0000045     6.61340
     9   150     0.0000898     0.0001066     0.0000000     6.62720
     9   151     0.0000329     0.0000398     0.0000000     6.63700
     9   152     0.0048257    -0.0029809     0.0000000     6.66900
     9   153     0.0000000     0.0000000    -0.0001352     6.71150
     9   154    -0.0012371     0.0007643     0.0000000     6.74400
     9   155     0.0000000     0.0000000    -0.0085829     6.74430
     9   156    -0.0000186    -0.0000275     0.0000000     6.78210
     9   157     0.3606953    -0.2228473     0.0000000     6.82590
     9   158    -0.0005810    -0.0008051     0.0000000     6.83170
     9   159     0.0000000     0.0000000     0.0194878     6.85040
     9   160    -0.0010447     0.0006456     0.0000000     6.88700
     9   161     0.4081664    -0.2522044     0.0000000     6.90490
     9   162    -0.0966349    -0.1562407     0.0000000     6.93020
     9   163     0.0136845    -0.0084385     0.0000000     6.95100
     9   164     0.0000000     0.0000000    -0.0000048     6.97910
     9   165     0.0000000     0.0000000     0.0000068     7.00830
     9   166    -0.1911731     0.1181183     0.0000000     7.01850
     9   167     0.0000439    -0.0000433     0.0000000     7.01970
     9   168     0.0000000     0.0000000     0.0000151     7.02770
     9   169     0.0001317    -0.0000815     0.0000000     7.07270
     9   170    -0.0000084    -0.0000161     0.0000000     7.09410
     9   171    -0.0007625    -0.0012360     0.0000000     7.10680
     9   172     0.0001111     0.0001810     0.0000000     7.10700
     9   173     0.0001262    -0.0000780     0.0000000     7.12030
     9   174     0.0000000     0.0000000     0.0000059     7.15950
     9   175     0.0091808    -0.0056733     0.0000000     7.24380
     9   176     0.0000198     0.0000338     0.0000000     7.26710
     9   177     0.0000000     0.0000000    -0.0151766     7.28260
     9   178    -0.0000042     0.0000024     0.0000000     7.35610
     9   179     0.0000000     0.0000000    -0.0000014     7.41310
     9   180     0.0000000     0.0000000    -0.0001011     7.45210
     9   181     0.0143141     0.0231538     0.0000000     7.45970
     9   182     0.0000000     0.0000000     0.0000001     7.47010
     9   183     0.0362335    -0.0223841     0.0000000     7.51040
     9   184    -0.0000776     0.0000478     0.0000000     7.55260
     9   185     0.0000000     0.0000000     0.0000555     7.56240
     9   186    -0.0000066     0.0000038     0.0000000     7.61220
     9   187     0.0000000     0.0000000     0.0044124     7.62050
     9   188     0.0000000     0.0000000    -0.2612864     7.63760
     9   189    -0.0114258    -0.0184858     0.0000000     7.64030
     9   190     0.0000000     0.0000000     0.0000952     7.69370
     9   191    -0.0000255     0.0000155     0.0000000     7.70890
     9   192     0.0000000     0.0000000    -0.0000179     7.74740
     9   193     0.0166269    -0.0102748     0.0000000     7.77580
     9   194     0.0026554     0.0042981     0.0000000     7.79260
     9   195     0.0000000     0.0000000    -0.0000087     7.79480
     9   196    -0.0000154     0.0000105     0.0000000     7.80270
     9   197     0.0000019     0.0000031     0.0000000     7.81210
     9   198     0.0000000     0.0000000     0.0000316     7.81680
     9   199     0.0000000     0.0000000    -0.0000020     7.82750
     9   200     0.0000181    -0.0000108     0.0000000     7.86640
    10    10     0.0000000     0.0000000     0.0000000     0.00000
    10    11     0.0089765     0.0145270     0.0000000     0.28960
    10    12     0.0000000     0.0000000    -0.0000040     0.38780
    10    13     0.0000000     0.0000000    -0.0000031     0.52520
    10    14     0.0000000     0.0000000     0.0000011     0.69890
    10    15     0.0075572    -0.0049565     0.0000000     0.71730
    10    16     0.4080288     0.6604306     0.0000000     0.72350
    10    17     0.0000000     0.0000000    -0.0599983     0.76470
    10    18    -0.0262432     0.0160833     0.0000000     0.79370
    10    19     0.0000000     0.0000000    -0.0000031     0.99150
    10    20     0.0000591     0.0000966     0.0000000     1.15220
    10    21     0.0000080    -0.0000058     0.0000000     1.18280
    10    22    -0.0001704    -0.0002792     0.0000000     1.21640
    10    23     0.0000000     0.0000000    -0.0000095     1.25800
    10    24     0.0000000     0.0000000    -0.0000007     1.30620
    10    25     0.0000666     0.0001073     0.0000000     1.44150
    10    26    -0.0198295    -0.0320962     0.0000000     1.48290
    10    27     0.0001560    -0.0001008     0.0000000     1.56320
    10    28     0.0000000     0.0000000     0.1058076     1.58810
    10    29     0.0000000     0.0000000     0.0000087     1.75800
    10    30    -0.0116872     0.0072206     0.0000000     1.84960
    10    31     0.0000000     0.0000000     0.0000800     1.91700
    10    32     0.0000000     0.0000000     0.5468866     1.95240
    10    33    -0.0000602     0.0000391     0.0000000     1.99090
    10    34     0.0000576    -0.0000359     0.0000000     2.03930
    10    35     0.0000000     0.0000000    -0.0000386     2.06870
    10    36     0.0000000     0.0000000    -0.3297067     2.16610
    10    37    -0.0002800    -0.0004613     0.0000000     2.22010
    10    38     0.0000000     0.0000000     0.0000488     2.22470
    10    39     0.1952336     0.3159839     0.0000000     2.29070
    10    40     0.0000000     0.0000000    -0.0000017     2.29370
    10    41     0.0000000     0.0000000    -0.0000017     2.42290
    10    42     0.0000959     0.0001576     0.0000000     2.45130
    10    43     0.0000000     0.0000000     0.0066956     2.53650
    10    44     0.0000000     0.0000000     0.0000037     2.63700
    10    45    -0.0852944     0.0527184     0.0000000     2.64530
    10    46     0.0000741     0.0001263     0.0000000     2.67290
    10    47     0.0000315    -0.0000218     0.0000000     2.67300
    10    48    -0.0000247    -0.0000418     0.0000000     2.72700
    10    49    -0.0306308    -0.0495937     0.0000000     2.76200
    10    50     0.0000000     0.0000000    -0.0260595     2.82030
    10    51     0.0000000     0.0000000     0.0902729     2.82170
    10    52     0.0000000     0.0000000     0.0013890     2.85060
    10    53     0.0066583     0.0108282     0.0000000     2.88650
    10    54     0.0000000     0.0000000    -0.0000067     2.89830
    10    55     0.0000000     0.0000000     0.0000200     2.96990
    10    56     0.0000000     0.0000000     0.0002763     3.01700
    10    57     0.3930469    -0.2428258     0.0000000     3.02490
    10    58     0.0000000     0.0000000     0.0000132     3.10580
    10    59     0.0100914     0.0163588     0.0000000     3.18920
    10    60     0.0000000     0.0000000     0.0000049     3.19040
    10    61     0.0000875    -0.0000586     0.0000000     3.23190
    10    62     0.1540068    -0.0951424     0.0000000     3.31680
    10    63     0.0000000     0.0000000     0.0000031     3.40580
    10    64     0.0000000     0.0000000    -0.0007944     3.45750
    10    65     0.0004023     0.0006519     0.0000000     3.47690
    10    66    -0.0829291    -0.1343200     0.0000000     3.51270
    10    67     0.0000000     0.0000000     0.0000007     3.55980
    10    68    -0.0004457    -0.0007226     0.0000000     3.56270
    10    69    -0.0001939    -0.0003141     0.0000000     3.65410
    10    70     0.0000000     0.0000000    -0.0000446     3.71070
    10    71     0.0000000     0.0000000     0.0002145     3.76140
    10    72     0.0000000     0.0000000    -0.0000006     3.78670
    10    73    -0.0459023     0.0283204     0.0000000     3.81460
    10    74    -0.0916586     0.0565429     0.0000000     3.85020
    10    75     0.0000000     0.0000000    -0.0031205     3.88750
    10    76     0.0000000     0.0000000    -0.0031182     3.89330
    10    77     0.0000000     0.0000000     0.9480867     3.89430
    10    78    -0.0070505    -0.0114481     0.0000000     4.00180
    10    79     0.0000328    -0.0000225     0.0000000     4.00350
    10    80     0.0281099     0.0454773     0.0000000     4.06770
    10    81    -0.0237723    -0.0384848     0.0000000     4.14900
    10    82     0.0000000     0.0000000     0.0000907     4.21580
    10    83     0.0000358     0.0000589     0.0000000     4.26760
    10    84    -0.0010057     0.0006228     0.0000000     4.28560
    10    85     0.0000000     0.0000000    -0.0000002     4.28610
    10    86    -0.0330244     0.0204070     0.0000000     4.28700
    10    87     0.0000000     0.0000000    -0.0000952     4.28730
    10    88     0.0000000     0.0000000     0.0000013     4.29730
    10    89     0.0000000     0.0000000    -0.1722431     4.32620
    10    90    -0.0000050     0.0000033     0.0000000     4.41020
    10    91     0.0276330     0.0447163     0.0000000     4.46100
    10    92     0.0000000     0.0000000    -0.0000039     4.46970
    10    93     0.0000000     0.0000000     0.0001412     4.47000
    10    94     0.0113819    -0.0070341     0.0000000     4.53910
    10    95    -0.1148859    -0.1859742     0.0000000     4.57630
    10    96     0.0000000     0.0000000    -0.0519595     4.58930
    10    97     0.0000000     0.0000000     0.0000042     4.72440
    10    98    -0.0181353     0.0112008     0.0000000     4.75640
    10    99    -0.0000130    -0.0000153     0.0000000     4.75980
    10   100    -0.0000445     0.0000279     0.0000000     4.77960
    10   101    -0.0000019    -0.0000012     0.0000000     4.78430
    10   102     0.0000000     0.0000000    -0.0000007     4.78700
    10   103     0.0000000     0.0000000    -0.0000007     4.80260
    10   104     0.0000000     0.0000000     0.0001616     4.84630
    10   105    -0.0001173    -0.0001923     0.0000000     4.88710
    10   106     0.0272079    -0.0168142     0.0000000     4.98930
    10   107     0.1130195    -0.0698290     0.0000000     5.07080
    10   108     0.0000000     0.0000000    -0.0007603     5.09820
    10   109     0.0000000     0.0000000    -0.0000042     5.09850
    10   110     0.0005147    -0.0003173     0.0000000     5.11140
    10   111     0.0000795    -0.0000478     0.0000000     5.12120
    10   112    -0.0002269     0.0001412     0.0000000     5.16900
    10   113     0.0000000     0.0000000     0.0224008     5.20420
    10   114     0.0000000     0.0000000     0.0009625     5.21680
    10   115    -0.0003627     0.0002239     0.0000000     5.25800
    10   116     0.0000000     0.0000000     0.0928902     5.32440
    10   117     0.0088970     0.0143898     0.0000000     5.33270
    10   118     0.0000108     0.0000181     0.0000000     5.34920
    10   119     0.0038877     0.0063081     0.0000000     5.35490
    10   120     0.0000000     0.0000000     0.0363114     5.36150
    10   121    -0.0289430    -0.0468618     0.0000000     5.40780
    10   122     0.0000000     0.0000000     0.0000042     5.50260
    10   123    -0.0000783    -0.0001257     0.0000000     5.52300
    10   124     0.0000000     0.0000000    -0.0085232     5.56250
    10   125     0.0000000     0.0000000     0.0000511     5.56260
    10   126     0.0000000     0.0000000     0.0000044     5.67250
    10   127     0.0000000     0.0000000    -0.0000046     5.67360
    10   128     0.0000000     0.0000000    -0.0250907     5.75560
    10   129    -0.0000275     0.0000165     0.0000000     5.78830
    10   130    -0.0000124     0.0000076     0.0000000     5.79930
    10   131     0.0000000     0.0000000    -0.0000031     5.84850
    10   132    -0.0000867    -0.0001385     0.0000000     5.87050
    10   133     0.0000000     0.0000000    -0.0000136     5.87600
    10   134     0.0000000     0.0000000     0.0000330     6.04030
    10   135     0.0000000     0.0000000     0.2124842     6.05740
    10   136     0.0000000     0.0000000    -0.0022608     6.07330
    10   137    -0.0072762    -0.0117778     0.0000000     6.11900
    10   138     0.0000015    -0.0000015     0.0000000     6.14710
    10   139     0.0000000     0.0000000     0.0000259     6.14950
    10   140     0.0000086    -0.0000060     0.0000000     6.34300
    10   141     0.0000000     0.0000000    -0.0000044     6.34680
    10   142     0.0000000     0.0000000    -0.0213063     6.36840
    10   143     0.0082379    -0.0050821     0.0000000     6.37070
    10   144     0.0000000     0.0000000    -0.0003738     6.38360
    10   145     0.0000000     0.0000000     0.0000067     6.39920
    10   146     0.0000612     0.0000970     0.0000000     6.40080
    10   147    -0.0176901    -0.0286239     0.0000000     6.45690
    10   148     0.0000000     0.0000000     0.0883675     6.46580
    10   149    -0.0000293     0.0000099     0.0000000     6.50940
    10   150     0.0000000     0.0000000     0.1135062     6.52320
    10   151     0.0000000     0.0000000     0.0965662     6.53300
    10   152     0.0000000     0.0000000    -0.0000040     6.56500
    10   153    -0.0090684    -0.0146751     0.0000000     6.60750
    10   154     0.0000000     0.0000000    -0.0000285     6.64000
    10   155     0.0000082     0.0000117     0.0000000     6.64030
    10   156     0.0000000     0.0000000     0.2240415     6.67810
    10   157     0.0000000     0.0000000    -0.0000065     6.72190
    10   158     0.0000000     0.0000000     0.0009526     6.72770
    10   159    -0.0000025    -0.0000031     0.0000000     6.74640
    10   160     0.0000000     0.0000000     0.0000272     6.78300
    10   161     0.0000000     0.0000000    -0.0000082     6.80090
    10   162     0.0000000     0.0000000     0.0000014     6.82620
    10   163     0.0000000     0.0000000    -0.0000074     6.84700
    10   164     0.0000286    -0.0000179     0.0000000     6.87510
    10   165     0.0372972    -0.0230451     0.0000000     6.90430
    10   166     0.0000000     0.0000000    -0.0000033     6.91450
    10   167     0.0000000     0.0000000     0.0277282     6.91570
    10   168    -0.0060294    -0.0097536     0.0000000     6.92370
    10   169     0.0000000     0.0000000    -0.0000057     6.96870
    10   170     0.0000000     0.0000000    -0.0055620     6.99010
    10   171     0.0000000     0.0000000     0.0027921     7.00280
    10   172     0.0000000     0.0000000     0.0183081     7.00300
    10   173     0.0000000     0.0000000     0.0000056     7.01630
    10   174     0.0000477    -0.0000293     0.0000000     7.05550
    10   175     0.0000000     0.0000000     0.0000011     7.13980
    10   176     0.0000000     0.0000000    -0.0020869     7.16310
    10   177     0.0000046     0.0000069     0.0000000     7.17860
    10   178     0.0000000     0.0000000     0.0000105     7.25210
    10   179    -0.0000161     0.0000099     0.0000000     7.30910
    10   180    -0.0072720    -0.0117616     0.0000000     7.34810
    10   181     0.0000000     0.0000000     0.0001030     7.35570
    10   182    -0.0196167     0.0121224     0.0000000     7.36610
    10   183     0.0000000     0.0000000     0.0000004     7.40640
    10   184     0.0000000     0.0000000    -0.0000053     7.44860
    10   185     0.0001081    -0.0000664     0.0000000     7.45840
    10   186     0.0000000     0.0000000    -0.0000007     7.50820
    10   187    -0.0175109    -0.0283265     0.0000000     7.51650
    10   188    -0.0003084    -0.0004995     0.0000000     7.53360
    10   189     0.0000000     0.0000000     0.0000384     7.53630
    10   190    -0.0001400     0.0000864     0.0000000     7.58970
    10   191     0.0000000     0.0000000     0.0000082     7.60490
    10   192     0.0333666    -0.0206175     0.0000000     7.64340
    10   193     0.0000000     0.0000000    -0.0000019     7.67180
    10   194     0.0000000     0.0000000    -0.0002314     7.68860
    10   195    -0.0434292     0.0268274     0.0000000     7.69080
    10   196     0.0000000     0.0000000     0.0000059     7.69870
    10   197     0.0000000     0.0000000     0.0174469     7.70810
    10   198    -0.0036801    -0.0059550     0.0000000     7.71280
    10   199    -0.0883216     0.0545693     0.0000000     7.72350
    10   200     0.0000000     0.0000000    -0.0000039     7.76240
    11    11     0.0000000     0.0000000    -0.0000000     0.00000
    11    12    -0.0000171     0.0000108     0.0000000     0.09820
    11    13    -0.0000228    -0.0000370     0.0000000     0.23560
    11    14    -0.0275201    -0.0444928     0.0000000     0.40930
    11    15     0.0000000     0.0000000    -0.1939799     0.42770
    11    16     0.0000000     0.0000000     0.0000725     0.43390
    11    17     0.2517969    -0.1555834     0.0000000     0.47510
    11    18     0.0000000     0.0000000     0.9500044     0.50410
    11    19    -0.0273492    -0.0442661     0.0000000     0.70190
    11    20     0.0000000     0.0000000    -0.0000055     0.86260
    11    21     0.0000000     0.0000000     0.0005881     0.89320
    11    22     0.0000000     0.0000000    -0.0000004     0.92680
    11    23    -0.0000109    -0.0000176     0.0000000     0.96840
    11    24    -0.0001020     0.0000659     0.0000000     1.01660
    11    25     0.0000000     0.0000000     0.0000006     1.15190
    11    26     0.0000000     0.0000000     0.0000003     1.19330
    11    27     0.0000000     0.0000000    -0.0000045     1.27360
    11    28     0.7399048    -0.4571667     0.0000000     1.29850
    11    29     0.0000113     0.0000181     0.0000000     1.46840
    11    30     0.0000000     0.0000000     0.8295534     1.56000
    11    31    -0.0073836    -0.0120248     0.0000000     1.62740
    11    32    -0.1130054     0.0698225     0.0000000     1.66280
    11    33     0.0000000     0.0000000    -0.0003034     1.70130
    11    34     0.0000000     0.0000000     0.0001744     1.74970
    11    35     0.0001323    -0.0000800     0.0000000     1.77910
    11    36    -0.0277316     0.0171332     0.0000000     1.87650
    11    37     0.0000000     0.0000000     0.0000002     1.93050
    11    38    -0.0043493    -0.0070632     0.0000000     1.93510
    11    39     0.0000000     0.0000000    -0.0000105     2.00110
    11    40     0.0001343     0.0002173     0.0000000     2.00410
    11    41    -0.0000984    -0.0001592     0.0000000     2.13330
    11    42     0.0000000     0.0000000    -0.0000001     2.16170
    11    43     0.0295464    -0.0182547     0.0000000     2.24690
    11    44     0.0000008     0.0000012     0.0000000     2.34740
    11    45     0.0000000     0.0000000    -0.1595786     2.35570
    11    46     0.0000000     0.0000000    -0.0000009     2.38330
    11    47     0.0000000     0.0000000     0.0000704     2.38340
    11    48     0.0000000     0.0000000    -0.0000005     2.43740
    11    49     0.0000000     0.0000000     0.0000278     2.47240
    11    50     0.0023102    -0.0014282     0.0000000     2.53070
    11    51    -0.0074535     0.0046101     0.0000000     2.53210
    11    52    -0.0002138     0.0001324     0.0000000     2.56100
    11    53     0.0000000     0.0000000    -0.0000038     2.59690
    11    54     0.0017680     0.0029410     0.0000000     2.60870
    11    55     0.0069830     0.0113611     0.0000000     2.68030
    11    56     0.0000201    -0.0000126     0.0000000     2.72740
    11    57     0.0000000     0.0000000    -0.0088450     2.73530
    11    58    -0.0036942    -0.0059773     0.0000000     2.81620
    11    59     0.0000000     0.0000000     0.0000012     2.89960
    11    60    -0.0002437    -0.0004173     0.0000000     2.90080
    11    61     0.0000000     0.0000000    -0.0000465     2.94230
    11    62     0.0000000     0.0000000    -0.0019693     3.02720
    11    63    -0.0825386    -0.1335809     0.0000000     3.11620
    11    64    -0.0000200     0.0000125     0.0000000     3.16790
    11    65     0.0000000     0.0000000     0.0000024     3.18730
    11    66     0.0000000     0.0000000    -0.0001252     3.22310
    11    67    -0.0000363    -0.0000581     0.0000000     3.27020
    11    68     0.0000000     0.0000000     0.0000015     3.27310
    11    69     0.0000000     0.0000000     0.0000055     3.36450
    11    70    -0.0002492     0.0001545     0.0000000     3.42110
    11    71     0.0000063    -0.0000040     0.0000000     3.47180
    11    72     0.0000424     0.0000679     0.0000000     3.49710
    11    73     0.0000000     0.0000000     0.0270889     3.52500
    11    74     0.0000000     0.0000000     0.1342818     3.56060
    11    75     0.0001543    -0.0000652     0.0000000     3.59790
    11    76     0.0993258     0.1608474     0.0000000     3.60370
    11    77     0.0217797    -0.0127250     0.0000000     3.60470
    11    78     0.0000000     0.0000000    -0.0000147     3.71220
    11    79     0.0000000     0.0000000     0.0000558     3.71390
    11    80     0.0000000     0.0000000    -0.0000068     3.77810
    11    81     0.0000000     0.0000000    -0.0000088     3.85940
    11    82     0.0000317    -0.0000195     0.0000000     3.92620
    11    83     0.0000000     0.0000000     0.0000039     3.97800
    11    84     0.0000000     0.0000000    -0.0000862     3.99600
    11    85    -0.0000776    -0.0001264     0.0000000     3.99650
    11    86     0.0000000     0.0000000    -0.0015700     3.99740
    11    87     0.0000124    -0.0000080     0.0000000     3.99770
    11    88    -0.0109598    -0.0177368     0.0000000     4.00770
    11    89    -0.0162029     0.0100103     0.0000000     4.03660
    11    90     0.0000000     0.0000000     0.0000651     4.12060
    11    91     0.0000000     0.0000000    -0.0000012     4.17140
    11    92    -0.0000012     0.0000036     0.0000000     4.18010
    11    93     0.0000606    -0.0000380     0.0000000     4.18040
    11    94     0.0000000     0.0000000    -0.0202105     4.24950
    11    95     0.0000000     0.0000000     0.0000004     4.28670
